#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     11.13200000      4.46290647             NaN             NaN             NaN
     11.13300000      4.46330737             NaN             NaN             NaN
     11.13400000      4.46370828             NaN             NaN             NaN
     11.13500000      4.46410919             NaN             NaN             NaN
     11.13600000      4.46451010             NaN             NaN             NaN
     11.13700000      4.46491101             NaN             NaN             NaN
     11.13800000      4.46531191             NaN             NaN             NaN
     11.13900000      4.46571282             NaN             NaN             NaN
     11.14000000      4.46611373             NaN             NaN             NaN
     11.14100000      4.46651464             NaN             NaN             NaN
     11.14200000      4.46691554             NaN             NaN             NaN
     11.14300000      4.46731645             NaN             NaN             NaN
     11.14400000      4.46771736             NaN             NaN             NaN
     11.14500000      4.46811827             NaN             NaN             NaN
     11.14600000      4.46851918             NaN             NaN             NaN
     11.14700000      4.46892008             NaN             NaN             NaN
     11.14800000      4.46932099             NaN             NaN             NaN
     11.14900000      4.46972190             NaN             NaN             NaN
     11.15000000      4.47012281             NaN             NaN             NaN
     11.15100000      4.47052372             NaN             NaN             NaN
     11.15200000      4.47092462             NaN             NaN             NaN
     11.15300000      4.47132553             NaN             NaN             NaN
     11.15400000      4.47172644             NaN             NaN             NaN
     11.15500000      4.47212735             NaN             NaN             NaN
     11.15600000      4.47252825             NaN             NaN             NaN
     11.15700000      4.47292916             NaN             NaN             NaN
     11.15800000      4.47333007             NaN             NaN             NaN
     11.15900000      4.47373098             NaN             NaN             NaN
     11.16000000      4.47413189             NaN             NaN             NaN
     11.16100000      4.47453279             NaN             NaN             NaN
     11.16200000      4.47493370             NaN             NaN             NaN
     11.16300000      4.47533461             NaN             NaN             NaN
     11.16400000      4.47573552             NaN             NaN             NaN
     11.16500000      4.47613643             NaN             NaN             NaN
     11.16600000      4.47653733             NaN             NaN             NaN
     11.16700000      4.47693824             NaN             NaN             NaN
     11.16800000      4.47733915             NaN             NaN             NaN
     11.16900000      4.47774006             NaN             NaN             NaN
     11.17000000      4.47814097             NaN             NaN             NaN
     11.17100000      4.47854187             NaN             NaN             NaN
     11.17200000      4.47894278             NaN             NaN             NaN
     11.17300000      4.47934369             NaN             NaN             NaN
     11.17400000      4.47974460             NaN             NaN             NaN
     11.17500000      4.48014550             NaN             NaN             NaN
     11.17600000      4.48054641             NaN             NaN             NaN
     11.17700000      4.48094732             NaN             NaN             NaN
     11.17800000      4.48134823             NaN             NaN             NaN
     11.17900000      4.48174914             NaN             NaN             NaN
     11.18000000      4.48215004             NaN             NaN             NaN
     11.18100000      4.48255095             NaN             NaN             NaN
     11.18200000      4.48295186             NaN             NaN             NaN
     11.18300000      4.48335277             NaN             NaN             NaN
     11.18400000      4.48375368             NaN             NaN             NaN
     11.18500000      4.48415458             NaN             NaN             NaN
     11.18600000      4.48455549             NaN             NaN             NaN
     11.18700000      4.48495640             NaN             NaN             NaN
     11.18800000      4.48535731             NaN             NaN             NaN
     11.18900000      4.48575821             NaN             NaN             NaN
     11.19000000      4.48615912             NaN             NaN             NaN
     11.19100000      4.48656003             NaN             NaN             NaN
     11.19200000      4.48696094             NaN             NaN             NaN
     11.19300000      4.48736185             NaN             NaN             NaN
     11.19400000      4.48776275             NaN             NaN             NaN
     11.19500000      4.48816366             NaN             NaN             NaN
     11.19600000      4.48856457             NaN             NaN             NaN
     11.19700000      4.48896548             NaN             NaN             NaN
     11.19800000      4.48936639             NaN             NaN             NaN
     11.19900000      4.48976729             NaN             NaN             NaN
     11.20000000      4.49016820             NaN             NaN             NaN
     11.20100000      4.49056911             NaN             NaN             NaN
     11.20200000      4.49097002             NaN             NaN             NaN
     11.20300000      4.49137093             NaN             NaN             NaN
     11.20400000      4.49177183             NaN             NaN             NaN
     11.20500000      4.49217274             NaN             NaN             NaN
     11.20600000      4.49257365             NaN             NaN             NaN
     11.20700000      4.49297456             NaN             NaN             NaN
     11.20800000      4.49337546             NaN             NaN             NaN
     11.20900000      4.49377637             NaN             NaN             NaN
     11.21000000      4.49417728             NaN             NaN             NaN
     11.21100000      4.49457819             NaN             NaN             NaN
     11.21200000      4.49497910             NaN             NaN             NaN
     11.21300000      4.49538000             NaN             NaN             NaN
     11.21400000      4.49578091             NaN             NaN             NaN
     11.21500000      4.49618182             NaN             NaN             NaN
     11.21600000      4.49658273             NaN             NaN             NaN
     11.21700000      4.49698364             NaN             NaN             NaN
     11.21800000      4.49738454             NaN             NaN             NaN
     11.21900000      4.49778545             NaN             NaN             NaN
     11.22000000      4.49818636             NaN             NaN             NaN
     11.22100000      4.49858727             NaN             NaN             NaN
     11.22200000      4.49898817             NaN             NaN             NaN
     11.22300000      4.49938908             NaN             NaN             NaN
     11.22400000      4.49978999             NaN             NaN             NaN
     11.22500000      4.50019090             NaN             NaN             NaN
     11.22600000      4.50059181             NaN             NaN             NaN
     11.22700000      4.50099271             NaN             NaN             NaN
     11.22800000      4.50139362             NaN             NaN             NaN
     11.22900000      4.50179453             NaN             NaN             NaN
     11.23000000      4.50219544             NaN             NaN             NaN
     11.23100000      4.50259635             NaN             NaN             NaN
     11.23200000      4.50299725             NaN             NaN             NaN
     11.23300000      4.50339816             NaN             NaN             NaN
     11.23400000      4.50379907             NaN             NaN             NaN
     11.23500000      4.50419998             NaN             NaN             NaN
     11.23600000      4.50460088             NaN             NaN             NaN
     11.23700000      4.50500179             NaN             NaN             NaN
     11.23800000      4.50540270             NaN             NaN             NaN
     11.23900000      4.50580361             NaN             NaN             NaN
     11.24000000      4.50620452             NaN             NaN             NaN
     11.24100000      4.50660542             NaN             NaN             NaN
     11.24200000      4.50700633             NaN             NaN             NaN
     11.24300000      4.50740724             NaN             NaN             NaN
     11.24400000      4.50780815             NaN             NaN             NaN
     11.24500000      4.50820906             NaN             NaN             NaN
     11.24600000      4.50860996             NaN             NaN             NaN
     11.24700000      4.50901087             NaN             NaN             NaN
     11.24800000      4.50941178             NaN             NaN             NaN
     11.24900000      4.50981269             NaN             NaN             NaN
     11.25000000      4.51021360             NaN             NaN             NaN
     11.25100000      4.51061450             NaN             NaN             NaN
     11.25200000      4.51101541             NaN             NaN             NaN
     11.25300000      4.51141632             NaN             NaN             NaN
     11.25400000      4.51181723             NaN             NaN             NaN
     11.25500000      4.51221813             NaN             NaN             NaN
     11.25600000      4.51261904             NaN             NaN             NaN
     11.25700000      4.51301995             NaN             NaN             NaN
     11.25800000      4.51342086             NaN             NaN             NaN
     11.25900000      4.51382177             NaN             NaN             NaN
     11.26000000      4.51422267             NaN             NaN             NaN
     11.26100000      4.51462358             NaN             NaN             NaN
     11.26200000      4.51502449             NaN             NaN             NaN
     11.26300000      4.51542540             NaN             NaN             NaN
     11.26400000      4.51582631             NaN             NaN             NaN
     11.26500000      4.51622721             NaN             NaN             NaN
     11.26600000      4.51662812             NaN             NaN             NaN
     11.26700000      4.51702903             NaN             NaN             NaN
     11.26800000      4.51742994             NaN             NaN             NaN
     11.26900000      4.51783084             NaN             NaN             NaN
     11.27000000      4.51823175             NaN             NaN             NaN
     11.27100000      4.51863266             NaN             NaN             NaN
     11.27200000      4.51903357             NaN             NaN             NaN
     11.27300000      4.51943448             NaN             NaN             NaN
     11.27400000      4.51983538             NaN             NaN             NaN
     11.27500000      4.52023629             NaN             NaN             NaN
     11.27600000      4.52063720             NaN             NaN             NaN
     11.27700000      4.52103811             NaN             NaN             NaN
     11.27800000      4.52143902             NaN             NaN             NaN
     11.27900000      4.52183992             NaN             NaN             NaN
     11.28000000      4.52224083             NaN             NaN             NaN
     11.28100000      4.52264174             NaN             NaN             NaN
     11.28200000      4.52304265             NaN             NaN             NaN
     11.28300000      4.52344356             NaN             NaN             NaN
     11.28400000      4.52384446             NaN             NaN             NaN
     11.28500000      4.52424537             NaN             NaN             NaN
     11.28600000      4.52464628             NaN             NaN             NaN
     11.28700000      4.52504719             NaN             NaN             NaN
     11.28800000      4.52544809             NaN             NaN             NaN
     11.28900000      4.52584900             NaN             NaN             NaN
     11.29000000      4.52624991             NaN             NaN             NaN
     11.29100000      4.52665082             NaN             NaN             NaN
     11.29200000      4.52705173             NaN             NaN             NaN
     11.29300000      4.52745263             NaN             NaN             NaN
     11.29400000      4.52785354             NaN             NaN             NaN
     11.29500000      4.52825445             NaN             NaN             NaN
     11.29600000      4.52865536             NaN             NaN             NaN
     11.29700000      4.52905627             NaN             NaN             NaN
     11.29800000      4.52945717             NaN             NaN             NaN
     11.29900000      4.52985808             NaN             NaN             NaN
     11.30000000      4.53025899             NaN             NaN             NaN
     11.30100000      4.53065990             NaN             NaN             NaN
     11.30200000      4.53106080             NaN             NaN             NaN
     11.30300000      4.53146171             NaN             NaN             NaN
     11.30400000      4.53186262             NaN             NaN             NaN
     11.30500000      4.53226353             NaN             NaN             NaN
     11.30600000      4.53266444             NaN             NaN             NaN
     11.30700000      4.53306534             NaN             NaN             NaN
     11.30800000      4.53346625             NaN             NaN             NaN
     11.30900000      4.53386716             NaN             NaN             NaN
     11.31000000      4.53426807             NaN             NaN             NaN
     11.31100000      4.53466898             NaN             NaN             NaN
     11.31200000      4.53506988             NaN             NaN             NaN
     11.31300000      4.53547079             NaN             NaN             NaN
     11.31400000      4.53587170             NaN             NaN             NaN
     11.31500000      4.53627261             NaN             NaN             NaN
     11.31600000      4.53667351             NaN             NaN             NaN
     11.31700000      4.53707442             NaN             NaN             NaN
     11.31800000      4.53747533             NaN             NaN             NaN
     11.31900000      4.53787624             NaN             NaN             NaN
     11.32000000      4.53827715             NaN             NaN             NaN
     11.32100000      4.53867805             NaN             NaN             NaN
     11.32200000      4.53907896             NaN             NaN             NaN
     11.32300000      4.53947987             NaN             NaN             NaN
     11.32400000      4.53988078             NaN             NaN             NaN
     11.32500000      4.54028169             NaN             NaN             NaN
     11.32600000      4.54068259             NaN             NaN             NaN
     11.32700000      4.54108350             NaN             NaN             NaN
     11.32800000      4.54148441             NaN             NaN             NaN
     11.32900000      4.54188532             NaN             NaN             NaN
     11.33000000      4.54228623             NaN             NaN             NaN
     11.33100000      4.54268713             NaN             NaN             NaN
     11.33200000      4.54308804             NaN             NaN             NaN
     11.33300000      4.54348895             NaN             NaN             NaN
     11.33400000      4.54388986             NaN             NaN             NaN
     11.33500000      4.54429076             NaN             NaN             NaN
     11.33600000      4.54469167             NaN             NaN             NaN
     11.33700000      4.54509258             NaN             NaN             NaN
     11.33800000      4.54549349             NaN             NaN             NaN
     11.33900000      4.54589440             NaN             NaN             NaN
     11.34000000      4.54629530             NaN             NaN             NaN
     11.34100000      4.54669621             NaN             NaN             NaN
     11.34200000      4.54709712             NaN             NaN             NaN
     11.34300000      4.54749803             NaN             NaN             NaN
     11.34400000      4.54789894             NaN             NaN             NaN
     11.34500000      4.54829984             NaN             NaN             NaN
     11.34600000      4.54870075             NaN             NaN             NaN
     11.34700000      4.54910166             NaN             NaN             NaN
     11.34800000      4.54950257             NaN             NaN             NaN
     11.34900000      4.54990347             NaN             NaN             NaN
     11.35000000      4.55030438             NaN             NaN             NaN
     11.35100000      4.55070529             NaN             NaN             NaN
     11.35200000      4.55110620             NaN             NaN             NaN
     11.35300000      4.55150711             NaN             NaN             NaN
     11.35400000      4.55190801             NaN             NaN             NaN
     11.35500000      4.55230892             NaN             NaN             NaN
     11.35600000      4.55270983             NaN             NaN             NaN
     11.35700000      4.55311074             NaN             NaN             NaN
     11.35800000      4.55351165             NaN             NaN             NaN
     11.35900000      4.55391255             NaN             NaN             NaN
     11.36000000      4.55431346             NaN             NaN             NaN
     11.36100000      4.55471437             NaN             NaN             NaN
     11.36200000      4.55511528             NaN             NaN             NaN
     11.36300000      4.55551619             NaN             NaN             NaN
     11.36400000      4.55591709             NaN             NaN             NaN
     11.36500000      4.55631800             NaN             NaN             NaN
     11.36600000      4.55671891             NaN             NaN             NaN
     11.36700000      4.55711982             NaN             NaN             NaN
     11.36800000      4.55752072             NaN             NaN             NaN
     11.36900000      4.55792163             NaN             NaN             NaN
     11.37000000      4.55832254             NaN             NaN             NaN
     11.37100000      4.55872345             NaN             NaN             NaN
     11.37200000      4.55912436             NaN             NaN             NaN
     11.37300000      4.55952526             NaN             NaN             NaN
     11.37400000      4.55992617             NaN             NaN             NaN
     11.37500000      4.56032708             NaN             NaN             NaN
     11.37600000      4.56072799             NaN             NaN             NaN
     11.37700000      4.56112890             NaN             NaN             NaN
     11.37800000      4.56152980             NaN             NaN             NaN
     11.37900000      4.56193071             NaN             NaN             NaN
     11.38000000      4.56233162             NaN             NaN             NaN
     11.38100000      4.56273253             NaN             NaN             NaN
     11.38200000      4.56313343             NaN             NaN             NaN
     11.38300000      4.56353434             NaN             NaN             NaN
     11.38400000      4.56393525             NaN             NaN             NaN
     11.38500000      4.56433616             NaN             NaN             NaN
     11.38600000      4.56473707             NaN             NaN             NaN
     11.38700000      4.56513797             NaN             NaN             NaN
     11.38800000      4.56553888             NaN             NaN             NaN
     11.38900000      4.56593979             NaN             NaN             NaN
     11.39000000      4.56634070             NaN             NaN             NaN
     11.39100000      4.56674161             NaN             NaN             NaN
     11.39200000      4.56714251             NaN             NaN             NaN
     11.39300000      4.56754342             NaN             NaN             NaN
     11.39400000      4.56794433             NaN             NaN             NaN
     11.39500000      4.56834524             NaN             NaN             NaN
     11.39600000      4.56874614             NaN             NaN             NaN
     11.39700000      4.56914705             NaN             NaN             NaN
     11.39800000      4.56954796             NaN             NaN             NaN
     11.39900000      4.56994887             NaN             NaN             NaN
     11.40000000      4.57034978             NaN             NaN             NaN
     11.40100000      4.57075068             NaN             NaN             NaN
     11.40200000      4.57115159             NaN             NaN             NaN
     11.40300000      4.57155250             NaN             NaN             NaN
     11.40400000      4.57195341             NaN             NaN             NaN
     11.40500000      4.57235432             NaN             NaN             NaN
     11.40600000      4.57275522             NaN             NaN             NaN
     11.40700000      4.57315613             NaN             NaN             NaN
     11.40800000      4.57355704             NaN             NaN             NaN
     11.40900000      4.57395795             NaN             NaN             NaN
     11.41000000      4.57435886             NaN             NaN             NaN
     11.41100000      4.57475976             NaN             NaN             NaN
     11.41200000      4.57516067             NaN             NaN             NaN
     11.41300000      4.57556158             NaN             NaN             NaN
     11.41400000      4.57596249             NaN             NaN             NaN
     11.41500000      4.57636339             NaN             NaN             NaN
     11.41600000      4.57676430             NaN             NaN             NaN
     11.41700000      4.57716521             NaN             NaN             NaN
     11.41800000      4.57756612             NaN             NaN             NaN
     11.41900000      4.57796703             NaN             NaN             NaN
     11.42000000      4.57836793             NaN             NaN             NaN
     11.42100000      4.57876884             NaN             NaN             NaN
     11.42200000      4.57916975             NaN             NaN             NaN
     11.42300000      4.57957066             NaN             NaN             NaN
     11.42400000      4.57997157             NaN             NaN             NaN
     11.42500000      4.58037247             NaN             NaN             NaN
     11.42600000      4.58077338             NaN             NaN             NaN
     11.42700000      4.58117429             NaN             NaN             NaN
     11.42800000      4.58157520             NaN             NaN             NaN
     11.42900000      4.58197610             NaN             NaN             NaN
     11.43000000      4.58237701             NaN             NaN             NaN
     11.43100000      4.58277792             NaN             NaN             NaN
     11.43200000      4.58317883             NaN             NaN             NaN
     11.43300000      4.58357974             NaN             NaN             NaN
     11.43400000      4.58398064             NaN             NaN             NaN
     11.43500000      4.58438155             NaN             NaN             NaN
     11.43600000      4.58478246             NaN             NaN             NaN
     11.43700000      4.58518337             NaN             NaN             NaN
     11.43800000      4.58558428             NaN             NaN             NaN
     11.43900000      4.58598518             NaN             NaN             NaN
     11.44000000      4.58638609             NaN             NaN             NaN
     11.44100000      4.58678700             NaN             NaN             NaN
     11.44200000      4.58718791             NaN             NaN             NaN
     11.44300000      4.58758882             NaN             NaN             NaN
     11.44400000      4.58798972             NaN             NaN             NaN
     11.44500000      4.58839063             NaN             NaN             NaN
     11.44600000      4.58879154             NaN             NaN             NaN
     11.44700000      4.58919245             NaN             NaN             NaN
     11.44800000      4.58959335             NaN             NaN             NaN
     11.44900000      4.58999426             NaN             NaN             NaN
     11.45000000      4.59039517             NaN             NaN             NaN
     11.45100000      4.59079608             NaN             NaN             NaN
     11.45200000      4.59119699             NaN             NaN             NaN
     11.45300000      4.59159789             NaN             NaN             NaN
     11.45400000      4.59199880             NaN             NaN             NaN
     11.45500000      4.59239971             NaN             NaN             NaN
     11.45600000      4.59280062             NaN             NaN             NaN
     11.45700000      4.59320153             NaN             NaN             NaN
     11.45800000      4.59360243             NaN             NaN             NaN
     11.45900000      4.59400334             NaN             NaN             NaN
     11.46000000      4.59440425             NaN             NaN             NaN
     11.46100000      4.59480516             NaN             NaN             NaN
     11.46200000      4.59520606             NaN             NaN             NaN
     11.46300000      4.59560697             NaN             NaN             NaN
     11.46400000      4.59600788             NaN             NaN             NaN
     11.46500000      4.59640879             NaN             NaN             NaN
     11.46600000      4.59680970             NaN             NaN             NaN
     11.46700000      4.59721060             NaN             NaN             NaN
     11.46800000      4.59761151             NaN             NaN             NaN
     11.46900000      4.59801242             NaN             NaN             NaN
     11.47000000      4.59841333             NaN             NaN             NaN
     11.47100000      4.59881424             NaN             NaN             NaN
     11.47200000      4.59921514             NaN             NaN             NaN
     11.47300000      4.59961605             NaN             NaN             NaN
     11.47400000      4.60001696             NaN             NaN             NaN
     11.47500000      4.60041787             NaN             NaN             NaN
     11.47600000      4.60081877             NaN             NaN             NaN
     11.47700000      4.60121968             NaN             NaN             NaN
     11.47800000      4.60162059             NaN             NaN             NaN
     11.47900000      4.60202150             NaN             NaN             NaN
     11.48000000      4.60242241             NaN             NaN             NaN
     11.48100000      4.60282331             NaN             NaN             NaN
     11.48200000      4.60322422             NaN             NaN             NaN
     11.48300000      4.60362513             NaN             NaN             NaN
     11.48400000      4.60402604             NaN             NaN             NaN
     11.48500000      4.60442695             NaN             NaN             NaN
     11.48600000      4.60482785             NaN             NaN             NaN
     11.48700000      4.60522876             NaN             NaN             NaN
     11.48800000      4.60562967             NaN             NaN             NaN
     11.48900000      4.60603058             NaN             NaN             NaN
     11.49000000      4.60643149             NaN             NaN             NaN
     11.49100000      4.60683239             NaN             NaN             NaN
     11.49200000      4.60723330             NaN             NaN             NaN
     11.49300000      4.60763421             NaN             NaN             NaN
     11.49400000      4.60803512             NaN             NaN             NaN
     11.49500000      4.60843602             NaN             NaN             NaN
     11.49600000      4.60883693             NaN             NaN             NaN
     11.49700000      4.60923784             NaN             NaN             NaN
     11.49800000      4.60963875             NaN             NaN             NaN
     11.49900000      4.61003966             NaN             NaN             NaN
     11.50000000      4.61044056             NaN             NaN             NaN
     11.50100000      4.61084147             NaN             NaN             NaN
     11.50200000      4.61124238             NaN             NaN             NaN
     11.50300000      4.61164329             NaN             NaN             NaN
     11.50400000      4.61204420             NaN             NaN             NaN
     11.50500000      4.61244510             NaN             NaN             NaN
     11.50600000      4.61284601             NaN             NaN             NaN
     11.50700000      4.61324692             NaN             NaN             NaN
     11.50800000      4.61364783             NaN             NaN             NaN
     11.50900000      4.61404873             NaN             NaN             NaN
     11.51000000      4.61444964             NaN             NaN             NaN
     11.51100000      4.61485055             NaN             NaN             NaN
     11.51200000      4.61525146             NaN             NaN             NaN
     11.51300000      4.61565237             NaN             NaN             NaN
     11.51400000      4.61605327             NaN             NaN             NaN
     11.51500000      4.61645418             NaN             NaN             NaN
     11.51600000      4.61685509             NaN             NaN             NaN
     11.51700000      4.61725600             NaN             NaN             NaN
     11.51800000      4.61765691             NaN             NaN             NaN
     11.51900000      4.61805781             NaN             NaN             NaN
     11.52000000      4.61845872             NaN             NaN             NaN
     11.52100000      4.61885963             NaN             NaN             NaN
     11.52200000      4.61926054             NaN             NaN             NaN
     11.52300000      4.61966145             NaN             NaN             NaN
     11.52400000      4.62006235             NaN             NaN             NaN
     11.52500000      4.62046326             NaN             NaN             NaN
     11.52600000      4.62086417             NaN             NaN             NaN
     11.52700000      4.62126508             NaN             NaN             NaN
     11.52800000      4.62166598             NaN             NaN             NaN
     11.52900000      4.62206689             NaN             NaN             NaN
     11.53000000      4.62246780             NaN             NaN             NaN
     11.53100000      4.62286871             NaN             NaN             NaN
     11.53200000      4.62326962             NaN             NaN             NaN
     11.53300000      4.62367052             NaN             NaN             NaN
     11.53400000      4.62407143             NaN             NaN             NaN
     11.53500000      4.62447234             NaN             NaN             NaN
     11.53600000      4.62487325             NaN             NaN             NaN
     11.53700000      4.62527416             NaN             NaN             NaN
     11.53800000      4.62567506             NaN             NaN             NaN
     11.53900000      4.62607597             NaN             NaN             NaN
     11.54000000      4.62647688             NaN             NaN             NaN
     11.54100000      4.62687779             NaN             NaN             NaN
     11.54200000      4.62727869             NaN             NaN             NaN
     11.54300000      4.62767960             NaN             NaN             NaN
     11.54400000      4.62808051             NaN             NaN             NaN
     11.54500000      4.62848142             NaN             NaN             NaN
     11.54600000      4.62888233             NaN             NaN             NaN
     11.54700000      4.62928323             NaN             NaN             NaN
     11.54800000      4.62968414             NaN             NaN             NaN
     11.54900000      4.63008505             NaN             NaN             NaN
     11.55000000      4.63048596             NaN             NaN             NaN
     11.55100000      4.63088687             NaN             NaN             NaN
     11.55200000      4.63128777             NaN             NaN             NaN
     11.55300000      4.63168868             NaN             NaN             NaN
     11.55400000      4.63208959             NaN             NaN             NaN
     11.55500000      4.63249050             NaN             NaN             NaN
     11.55600000      4.63289140             NaN             NaN             NaN
     11.55700000      4.63329231             NaN             NaN             NaN
     11.55800000      4.63369322             NaN             NaN             NaN
     11.55900000      4.63409413             NaN             NaN             NaN
     11.56000000      4.63449504             NaN             NaN             NaN
     11.56100000      4.63489594             NaN             NaN             NaN
     11.56200000      4.63529685             NaN             NaN             NaN
     11.56300000      4.63569776             NaN             NaN             NaN
     11.56400000      4.63609867             NaN             NaN             NaN
     11.56500000      4.63649958             NaN             NaN             NaN
     11.56600000      4.63690048             NaN             NaN             NaN
     11.56700000      4.63730139             NaN             NaN             NaN
     11.56800000      4.63770230             NaN             NaN             NaN
     11.56900000      4.63810321             NaN             NaN             NaN
     11.57000000      4.63850412             NaN             NaN             NaN
     11.57100000      4.63890502             NaN             NaN             NaN
     11.57200000      4.63930593             NaN             NaN             NaN
     11.57300000      4.63970684             NaN             NaN             NaN
     11.57400000      4.64010775             NaN             NaN             NaN
     11.57500000      4.64050865             NaN             NaN             NaN
     11.57600000      4.64090956             NaN             NaN             NaN
     11.57700000      4.64131047             NaN             NaN             NaN
     11.57800000      4.64171138             NaN             NaN             NaN
     11.57900000      4.64211229             NaN             NaN             NaN
     11.58000000      4.64251319             NaN             NaN             NaN
     11.58100000      4.64291410             NaN             NaN             NaN
     11.58200000      4.64331501             NaN             NaN             NaN
     11.58300000      4.64371592             NaN             NaN             NaN
     11.58400000      4.64411683             NaN             NaN             NaN
     11.58500000      4.64451773             NaN             NaN             NaN
     11.58600000      4.64491864             NaN             NaN             NaN
     11.58700000      4.64531955             NaN             NaN             NaN
     11.58800000      4.64572046             NaN             NaN             NaN
     11.58900000      4.64612136             NaN             NaN             NaN
     11.59000000      4.64652227             NaN             NaN             NaN
     11.59100000      4.64692318             NaN             NaN             NaN
     11.59200000      4.64732409             NaN             NaN             NaN
     11.59300000      4.64772500             NaN             NaN             NaN
     11.59400000      4.64812590             NaN             NaN             NaN
     11.59500000      4.64852681             NaN             NaN             NaN
     11.59600000      4.64892772             NaN             NaN             NaN
     11.59700000      4.64932863             NaN             NaN             NaN
     11.59800000      4.64972954             NaN             NaN             NaN
     11.59900000      4.65013044             NaN             NaN             NaN
     11.60000000      4.65053135             NaN             NaN             NaN
     11.60100000      4.65093226             NaN             NaN             NaN
     11.60200000      4.65133317             NaN             NaN             NaN
     11.60300000      4.65173408             NaN             NaN             NaN
     11.60400000      4.65213498             NaN             NaN             NaN
     11.60500000      4.65253589             NaN             NaN             NaN
     11.60600000      4.65293680             NaN             NaN             NaN
     11.60700000      4.65333771             NaN             NaN             NaN
     11.60800000      4.65373861             NaN             NaN             NaN
     11.60900000      4.65413952             NaN             NaN             NaN
     11.61000000      4.65454043             NaN             NaN             NaN
     11.61100000      4.65494134             NaN             NaN             NaN
     11.61200000      4.65534225             NaN             NaN             NaN
     11.61300000      4.65574315             NaN             NaN             NaN
     11.61400000      4.65614406             NaN             NaN             NaN
     11.61500000      4.65654497             NaN             NaN             NaN
     11.61600000      4.65694588             NaN             NaN             NaN
     11.61700000      4.65734679             NaN             NaN             NaN
     11.61800000      4.65774769             NaN             NaN             NaN
     11.61900000      4.65814860             NaN             NaN             NaN
     11.62000000      4.65854951             NaN             NaN             NaN
     11.62100000      4.65895042             NaN             NaN             NaN
     11.62200000      4.65935132             NaN             NaN             NaN
     11.62300000      4.65975223             NaN             NaN             NaN
     11.62400000      4.66015314             NaN             NaN             NaN
     11.62500000      4.66055405             NaN             NaN             NaN
     11.62600000      4.66095496             NaN             NaN             NaN
     11.62700000      4.66135586             NaN             NaN             NaN
     11.62800000      4.66175677             NaN             NaN             NaN
     11.62900000      4.66215768             NaN             NaN             NaN
     11.63000000      4.66255859             NaN             NaN             NaN
     11.63100000      4.66295950             NaN             NaN             NaN
     11.63200000      4.66336040             NaN             NaN             NaN
     11.63300000      4.66376131             NaN             NaN             NaN
     11.63400000      4.66416222             NaN             NaN             NaN
     11.63500000      4.66456313             NaN             NaN             NaN
     11.63600000      4.66496403             NaN             NaN             NaN
     11.63700000      4.66536494             NaN             NaN             NaN
     11.63800000      4.66576585             NaN             NaN             NaN
     11.63900000      4.66616676             NaN             NaN             NaN
     11.64000000      4.66656767             NaN             NaN             NaN
     11.64100000      4.66696857             NaN             NaN             NaN
     11.64200000      4.66736948             NaN             NaN             NaN
     11.64300000      4.66777039             NaN             NaN             NaN
     11.64400000      4.66817130             NaN             NaN             NaN
     11.64500000      4.66857221             NaN             NaN             NaN
     11.64600000      4.66897311             NaN             NaN             NaN
     11.64700000      4.66937402             NaN             NaN             NaN
     11.64800000      4.66977493             NaN             NaN             NaN
     11.64900000      4.67017584             NaN             NaN             NaN
     11.65000000      4.67057675             NaN             NaN             NaN
     11.65100000      4.67097765             NaN             NaN             NaN
     11.65200000      4.67137856             NaN             NaN             NaN
     11.65300000      4.67177947             NaN             NaN             NaN
     11.65400000      4.67218038             NaN             NaN             NaN
     11.65500000      4.67258128             NaN             NaN             NaN
     11.65600000      4.67298219             NaN             NaN             NaN
     11.65700000      4.67338310             NaN             NaN             NaN
     11.65800000      4.67378401             NaN             NaN             NaN
     11.65900000      4.67418492             NaN             NaN             NaN
     11.66000000      4.67458582             NaN             NaN             NaN
     11.66100000      4.67498673             NaN             NaN             NaN
     11.66200000      4.67538764             NaN             NaN             NaN
     11.66300000      4.67578855             NaN             NaN             NaN
     11.66400000      4.67618946             NaN             NaN             NaN
     11.66500000      4.67659036             NaN             NaN             NaN
     11.66600000      4.67699127             NaN             NaN             NaN
     11.66700000      4.67739218             NaN             NaN             NaN
     11.66800000      4.67779309             NaN             NaN             NaN
     11.66900000      4.67819399             NaN             NaN             NaN
     11.67000000      4.67859490             NaN             NaN             NaN
     11.67100000      4.67899581             NaN             NaN             NaN
     11.67200000      4.67939672             NaN             NaN             NaN
     11.67300000      4.67979763             NaN             NaN             NaN
     11.67400000      4.68019853             NaN             NaN             NaN
     11.67500000      4.68059944             NaN             NaN             NaN
     11.67600000      4.68100035             NaN             NaN             NaN
     11.67700000      4.68140126             NaN             NaN             NaN
     11.67800000      4.68180217             NaN             NaN             NaN
     11.67900000      4.68220307             NaN             NaN             NaN
     11.68000000      4.68260398             NaN             NaN             NaN
     11.68100000      4.68300489             NaN             NaN             NaN
     11.68200000      4.68340580             NaN             NaN             NaN
     11.68300000      4.68380671             NaN             NaN             NaN
     11.68400000      4.68420761             NaN             NaN             NaN
     11.68500000      4.68460852             NaN             NaN             NaN
     11.68600000      4.68500943             NaN             NaN             NaN
     11.68700000      4.68541034             NaN             NaN             NaN
